seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,adjusted,inserted,finalpercent
1755016037,8,0.0,2746.0,1934.0,0.7042971595047341,safe,0.0,False,False,0.03
1755016038,8,0.0,2912.0,2094.0,0.7190934065934066,safe,0.0,False,False,0.03
1755016039,8,0.0,3618.0,3150.0,0.8706467661691543,safe,0.0,False,False,0.03
1755016040,8,0.0,2474.0,2345.0,0.9478577202910268,safe,0.0,False,False,0.03
1755016041,8,0.0,2928.0,2766.0,0.944672131147541,safe,0.0,False,False,0.03
1755016042,8,0.0,5739.0,5276.0,0.9193239240285764,safe,0.0,False,False,0.03
1755016043,8,0.0,1029.9,824.9,0.8009515486940478,safe,0.0,True,False,0.03
1755016044,8,0.0,972.0,766.0,0.7880658436213992,safe,0.0,False,False,0.03
1755016045,8,0.0,2706.3,1748.0,0.6459003066917932,safe,0.0,False,False,0.03
1755016046,8,0.0,5909.0,5909.0,1.0,safe,0.0,,False,0.03
1755016047,8,0.0,0.0,1951.0,,,0.1,False,False,0.03
1755016048,8,0.0,2256.0,2103.0,0.9321808510638298,safe,0.1,False,False,0.03
1755016049,8,0.0,80.0,61.0,0.7625,safe,0.1,False,False,0.03
1755016050,8,0.0,529.0,426.0,0.8052930056710775,safe,0.1,False,False,0.03
1755016051,8,0.0,5219.0,5219.0,1.0,safe,0.1,,False,0.03
1755016052,8,0.0,2532.0,1909.0,0.7539494470774092,safe,0.1,False,False,0.03
1755016053,8,0.0,862.0,627.0,0.7273781902552204,safe,0.1,False,False,0.03
1755016054,8,0.0,3077.0,2338.0,0.7598310042248944,safe,0.1,False,False,0.03
1755016055,8,0.0,2496.0,1809.0,0.7247596153846154,safe,0.1,False,False,0.03
1755016056,8,0.0,859.0,702.0,0.8172293364377182,safe,0.1,False,False,0.03
1755016057,8,0.0,2162.0,1348.0,0.6234967622571693,safe,0.0,False,False,0.03
1755016058,8,0.0,2648.0,2087.0,0.7881419939577039,safe,0.0,False,False,0.03
1755016059,8,0.0,792.0,774.0,0.9772727272727272,safe,0.0,False,False,0.03
1755016060,8,0.0,3084.0,2855.0,0.9257457846952012,safe,0.0,False,False,0.03
1755016061,8,0.0,2580.0,2019.0,0.7825581395348837,safe,0.0,False,False,0.03
1755016062,8,0.0,2336.0,1744.0,0.7465753424657534,safe,0.0,False,False,0.03
1755016063,8,0.0,2460.0,1633.0,0.6638211382113821,safe,0.0,False,False,0.03
1755016064,8,0.0,2870.0,2166.0,0.7547038327526132,safe,0.0,False,False,0.03
1755016065,8,0.0,826.0,760.0,0.9200968523002422,safe,0.0,,False,0.03
1755016066,8,0.0,740.0,594.0,0.8027027027027027,safe,0.0,False,False,0.03
1755016067,8,0.0,568.0,403.0,0.7095070422535211,safe,0.0,False,False,0.03
1755016068,8,0.0,2194.0,1271.0,0.5793072014585232,safe,0.0,False,False,0.03
1755016069,8,0.0,2586.0,1792.0,0.6929621036349575,safe,0.0,False,False,0.03
1755016070,8,0.0,7867.0,7867.0,1.0,safe,0.0,,False,0.03
1755016071,8,0.0,2682.0,1602.0,0.5973154362416108,safe,0.0,False,False,0.03
1755016072,8,0.0,2662.0,1990.0,0.7475582268970699,safe,0.0,False,False,0.03
1755016073,8,0.0,663.0,426.0,0.6425339366515838,safe,0.0,False,False,0.03
1755016074,8,0.0,2503.0,2014.0,0.8046344386735917,safe,0.0,False,False,0.03
1755016075,8,0.0,2394.0,1328.0,0.5547201336675021,safe,0.0,False,False,0.03
1755016076,8,0.0,1202.0,1164.0,0.9683860232945092,safe,0.0,False,False,0.03
1755016077,8,0.0,2662.0,2500.0,0.9391435011269722,safe,0.1,False,False,0.03
1755016078,8,0.0,2864.0,2757.0,0.9626396648044692,safe,0.1,False,False,0.03
1755016079,8,0.0,0.0,403.0,,,0.1,False,False,0.03
1755016080,8,0.0,4957.0,4948.0,0.9981843857171676,safe,0.1,False,False,0.03
1755016081,8,0.0,4459.0,3584.0,0.8037676609105181,safe,0.1,,False,0.03
1755016082,8,0.0,2864.0,2425.0,0.846717877094972,safe,0.1,False,False,0.03
1755016083,8,0.0,2516.0,2472.0,0.9825119236883942,safe,0.1,False,False,0.03
1755016084,8,0.0,2364.0,1565.0,0.6620135363790186,safe,0.1,False,False,0.03
1755016085,8,0.0,2554.0,2467.0,0.9659357870007832,safe,0.1,False,False,0.03
1755016086,8,0.0,522.0,442.0,0.8467432950191571,safe,0.1,False,False,0.03
1755016087,8,0.0,2636.0,2408.0,0.91350531107739,safe,0.1,False,False,0.03
1755016088,8,0.0,764.0,643.0,0.8416230366492147,safe,0.1,False,False,0.03
1755016089,8,0.0,3836.0,3385.0,0.882429614181439,safe,0.1,False,False,0.03
1755016090,8,0.0,0.0,967.0,,,0.1,False,False,0.03
1755016091,8,0.0,2584.0,2163.0,0.8370743034055728,safe,0.1,False,False,0.03
1755016092,8,0.0,2504.0,2354.0,0.9400958466453674,safe,0.1,False,True,0.03
1755016093,8,0.0,3627.0,3250.0,0.8960573476702509,safe,0.1,,False,0.03
1755016094,8,0.0,2932.0,2125.0,0.7247612551159618,safe,0.1,False,False,0.03
1755016095,8,0.0,2703.0,2202.0,0.8146503884572697,safe,0.1,False,False,0.03
1755016096,8,0.0,4306.0,4226.0,0.981421272642824,safe,0.1,False,False,0.03
1755016097,8,0.0,4715.0,4328.0,0.9179215270413572,safe,0.0,False,False,0.03
1755016098,8,0.0,2960.0,2518.0,0.8506756756756757,safe,0.0,False,False,0.03
1755016099,8,0.0,2357.0,1815.0,0.7700466694951209,safe,0.0,False,False,0.03
1755016100,8,0.0,2450.0,2375.0,0.9693877551020408,safe,0.0,False,False,0.03
1755016101,8,0.0,523.0,464.0,0.887189292543021,safe,0.0,False,False,0.03
1755016102,8,0.0,828.8000000000001,610.8,0.7369691119691119,safe,0.0,True,False,0.03
1755016103,8,0.0,5094.0,4537.0,0.8906556733411857,safe,0.0,,False,0.03
1755016104,8,0.0,1063.0,1059.0,0.9962370649106302,safe,0.0,False,False,0.03
1755016105,8,0.0,2576.0,1834.0,0.7119565217391305,safe,0.0,False,False,0.03
1755016106,8,0.0,136.0,130.0,0.9558823529411764,safe,0.0,False,False,0.03
1755016107,8,0.0,3212.0,2021.0,0.6292029887920298,safe,0.0,False,False,0.03
1755016108,8,0.0,2462.0,1641.0,0.6665312753858651,safe,0.0,False,False,0.03
1755016109,8,0.0,2352.0,1569.0,0.6670918367346939,safe,0.0,False,False,0.03
1755016110,8,0.0,520.0,383.0,0.7365384615384616,safe,0.0,False,False,0.03
1755016111,8,0.0,2606.0,1951.0,0.7486569455103607,safe,0.0,False,False,0.03
1755016112,8,0.0,3152.0,2774.0,0.8800761421319797,safe,0.0,False,False,0.03
1755016113,8,0.0,3832.0,3115.0,0.8128914405010439,safe,0.0,,False,0.03
1755016114,8,0.0,4275.0,3243.0,0.7585964912280702,safe,0.0,False,False,0.03
1755016115,8,0.0,4357.0,4357.0,1.0,safe,0.0,,False,0.03
1755016116,8,0.0,2472.0,1943.0,0.7860032362459547,safe,0.0,False,False,0.03
1755016117,8,0.0,725.0,674.0,0.9296551724137933,safe,0.0,False,False,0.03
1755016118,8,0.0,1318.0,1249.0,0.947647951441578,safe,0.0,,False,0.03
1755016119,8,0.0,2764.0,2114.0,0.7648335745296672,safe,0.0,False,False,0.03
1755016120,8,0.0,3759.0,3550.0,0.9444001064112796,safe,0.0,False,False,0.03
1755016121,8,0.0,2990.0,2244.0,0.7505016722408027,safe,0.0,False,False,0.03
1755016122,8,0.0,4007.0,3762.0,0.9388570002495632,safe,0.0,False,False,0.03
1755016123,8,0.0,627.0,486.0,0.7751196172248804,safe,0.0,False,False,0.03
1755016124,8,0.0,831.0,517.0,0.6221419975932612,safe,0.0,False,False,0.03
1755016125,8,0.0,2229.0,1393.0,0.6249439210408255,safe,0.0,False,False,0.03
1755016126,8,0.0,1023.0,913.0,0.8924731182795699,safe,0.0,False,False,0.03
1755016127,8,0.0,3010.0,1846.0,0.6132890365448505,safe,0.0,False,False,0.03
1755016128,8,0.0,2762.0,2533.0,0.9170890658942796,safe,0.0,False,False,0.03
1755016129,8,0.0,3656.0,3561.0,0.974015317286652,safe,0.0,False,False,0.03
1755016130,8,0.0,954.8,886.0,0.9279430247172183,safe,0.0,False,False,0.03
1755016131,8,0.0,2874.0,2265.0,0.7881002087682673,safe,0.0,False,False,0.03
1755016132,8,0.0,3250.0,2974.0,0.9150769230769232,safe,0.0,False,False,0.03
1755016133,8,0.0,1047.0,893.0,0.8529130850047756,safe,0.0,False,False,0.03
