seeds,num_tasks,final_e2e_max,ic,R,exceed,false_percentage,adjusted,inserted,run_time_our,run_time_G
1755016037,3,178.82301134132823,127.82301134132823,0.7148018053299986,safe,0.0,False,False,3.543999991961755e-05,0.0008444049999525305
1755016038,3,348.28479893993864,263.2715270357617,0.7559087500719853,safe,0.0,False,False,2.1331998141249642e-05,0.0008781969991105143
1755016039,3,1485.556241851282,1302.300858707105,0.8766419082755114,safe,0.0,False,False,2.3191998479887843e-05,0.0010276489992975257
1755016040,3,42.139877272625895,28.591003438581772,0.6784785644630844,safe,0.0,False,False,2.2644002456218004e-05,5.232900002738461e-05
1755016041,3,2214.847176553002,2213.847176553002,0.9995485015803409,safe,0.0,,False,2.758300252025947e-05,0.008619508000265341
1755016042,3,155.76353222569406,142.2447141055647,0.9132093505651808,safe,0.0,False,False,2.3532000341219828e-05,0.00103057600063039
1755016043,3,43.363529012797414,28.363529012797336,0.6540871939741507,safe,0.0,False,False,2.2762000298826024e-05,4.95550011692103e-05
1755016044,3,1288.2835975102046,1149.7626610966124,0.8924763641473787,safe,0.0,False,False,2.376100019318983e-05,0.00213942499976838
1755016045,3,196.50858253216214,162.64006749481237,0.8276486726384759,safe,0.0,False,False,2.1021998691139743e-05,0.00046485600250889547
1755016046,3,132.78653710216304,123.58770787434075,0.9307246846813626,safe,0.0,False,False,2.273499922011979e-05,0.00120452299961471
1755016047,3,1291.7189358324588,1286.457491548527,0.9959267886085909,safe,0.0,False,False,2.610400042613037e-05,0.00894188500024029
1755016048,3,231.004814641724,131.05017721086907,0.5673049603495096,safe,0.0,False,False,0.00033176900251419283,3.787300011026673e-05
1755016049,3,19.736043332740902,15.729350553939064,0.796986016333123,safe,0.0,False,False,2.138499985449016e-05,5.870200038771145e-05
1755016050,3,10.315867012371996,9.08148378760109,0.8803413010956337,safe,0.0,,False,2.1907999325776473e-05,6.036600098013878e-05
1755016051,3,227.66349774286988,126.69269986763135,0.5564910542256623,safe,0.0,True,False,0.0005687830016540829,0.0008286529991892166
1755016052,3,308.8053331221823,278.1416597511457,0.9007022545206363,safe,0.0,False,False,2.3130000045057386e-05,0.001886554997327039
1755016053,3,114.9477024989076,103.94770249890718,0.9043043074296768,safe,0.0,False,False,2.1740997908636928e-05,0.0014160900027491152
1755016054,3,5.000000000000001,3.000000000000001,0.6000000000000001,safe,0.0,,False,0.00011520399857545272,2.0488001609919593e-05
1755016055,3,79.16138545883581,78.1613854588356,0.9873675783438604,safe,0.0,,False,2.7721998776542023e-05,0.00044949799848836847
1755016056,3,1123.3535393925406,1068.3535393925386,0.9510394563498294,safe,0.0,False,False,2.6377001631772146e-05,0.004583613001159392
1755016057,3,1136.0099122841937,1128.452871402966,0.9933477333256426,safe,0.0,False,False,3.4859000152209774e-05,0.07692743700317806
1755016058,3,281.24704326238066,271.6438169797593,0.9658548364767614,safe,0.0,False,False,2.7608999516814947e-05,0.0013787980024062563
1755016059,3,1689.2817700953592,1555.889510105094,0.9210361099304734,safe,0.0,True,False,0.005343570999684744,6.594699880224653e-05
1755016060,3,80.4798465884322,76.61226626257988,0.9519434928146567,safe,0.0,False,False,2.6465000701136887e-05,0.0005376199987949803
1755016061,3,29.998710983997206,15.727296176307057,0.5242657321075154,safe,0.0,True,False,0.00012722300016321242,3.685000046971254e-05
1755016062,3,9.350613962209803,7.939640896441009,0.8491036982735899,safe,0.0,False,False,8.680999962962233e-05,7.469400225090794e-05
1755016063,3,9.513759343669715,7.4665601443422815,0.7848170081483506,safe,0.0,False,False,2.5928002287400886e-05,0.00011661500320769846
1755016064,3,1259.9278051657254,1248.7513242271416,0.9911292687622576,safe,0.0,False,False,2.9197999538155273e-05,0.03998361399862915
1755016065,3,72.24534101968011,70.2495170827753,0.9723743578653585,safe,0.0,False,False,7.70780025050044e-05,0.0015211319987429306
1755016066,3,24.673933523718944,22.706162185785438,0.9202489811346093,safe,0.0,False,False,0.0001183480017061811,0.00039870700129540637
1755016067,3,1079.328504978851,1040.9628712849112,0.9644541643096033,safe,0.0,False,False,3.0125000193947926e-05,0.010325119001208805
1755016068,3,387.1076992401293,385.10769924012845,0.9948334791482403,safe,0.0,,False,3.408499833312817e-05,0.0013133889988239389
1755016069,3,1522.093839425217,1519.1395380282343,0.9980590543628385,safe,0.0,False,False,3.170799755025655e-05,0.00029226600236142986
