seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,adjusted,inserted
1755016127,3,0,142,95.0,0.6690140845070423,safe,0.0,False,False
1755016128,3,0,444,426.0,0.9594594594594594,safe,0.0,False,False
1755016129,3,0,24,15.0,0.625,safe,0.0,False,False
1755016130,3,0,35,34.0,0.9714285714285714,safe,0.0,False,False
1755016131,3,0,212,209.0,0.9858490566037735,safe,0.0,False,False
1755016132,3,0,112,85.0,0.7589285714285714,safe,0.0,False,False
1755016133,3,0,866,845.0,0.9757505773672055,safe,0.0,False,False
1755016134,3,0,2042,1969.0,0.9642507345739472,safe,0.0,False,False
1755016135,3,0,2080,2057.0,0.9889423076923077,safe,0.0,False,False
1755016136,3,0,408,404.0,0.9901960784313726,safe,0.0,False,False
1755016127,3,0.02,143.42000000000002,134.77379669347897,0.9397141032874003,safe,0.0,False,False
1755016128,3,0.02,448.44,428.0272714745515,0.9544805803999454,safe,0.0,False,False
1755016129,3,0.02,24.240000000000002,24.001275251467916,0.99015161928498,safe,0.0,False,False
1755016130,3,0.02,36.9,34.186892180801806,0.9264740428401573,safe,0.0,False,False
1755016131,3,0.02,214.12000000000003,210.00131609872915,0.9807645997512101,safe,0.0,False,False
1755016132,3,0.02,113.12,108.08677735075511,0.9555054574854589,safe,0.0,False,False
1755016133,3,0.02,871.0,845.9334598668356,0.9712209642558388,safe,0.0,False,False
1755016134,3,0.02,2062.42,1986.4715996182838,0.963175104788687,safe,0.0,False,False
1755016135,3,0.02,2100.7999999999997,2077.1470033536534,0.9887409574227217,safe,0.0,False,False
1755016136,3,0.02,412.08000000000004,410.0228036550998,0.9950077743523096,safe,0.0,False,False
1755016127,3,0.05,145.55,135.8476569780172,0.9333401372587921,safe,0.0,False,False
1755016128,3,0.05,455.1,448.0341501740768,0.9844740720151104,safe,0.0,False,False
1755016129,3,0.05,24.6,23.986475684326127,0.9750599871677287,safe,0.0,False,False
1755016130,3,0.05,36.35,34.47587764703394,0.948442301156367,safe,0.0,False,False
1755016131,3,0.05,217.29999999999998,215.02901849743648,0.9895490957084054,safe,0.0,False,False
1755016132,3,0.05,114.8,112.13746073272293,0.9768071492397468,safe,0.0,False,False
1755016133,3,0.05,878.5,847.115391379546,0.964274776755317,safe,0.0,False,False
1755016134,3,0.05,2093.05,2007.0732312132152,0.9589227353446955,safe,0.0,False,False
1755016135,3,0.05,2132.0,2097.898377024161,0.9840048672721207,safe,0.0,False,False
1755016136,3,0.05,418.20000000000005,415.63597477356234,0.9938689018975665,safe,0.0,False,False
1755016127,3,0.1,149.1,137.02368002060666,0.919005231526537,safe,0.0,False,False
1755016128,3,0.1,466.20000000000005,448.1688098082377,0.9613230583617282,safe,0.0,False,False
1755016129,3,0.1,25.200000000000003,23.07386740116179,0.9156296587762615,safe,0.0,False,False
1755016130,3,0.1,37.4,34.96712486106435,0.9349498625953034,safe,0.0,False,False
1755016131,3,0.1,222.60000000000002,219.84040816618653,0.987602911797783,safe,0.0,False,False
1755016132,3,0.1,117.6,111.19440812650302,0.9455306813478148,safe,0.0,False,False
1755016133,3,0.1,891.0,849.6091255230276,0.9535455954242734,safe,0.0,False,False
1755016134,3,0.1,2144.1,2056.2718851871887,0.9590373047839135,safe,0.0,False,False
1755016135,3,0.1,2184.0,2157.12708835752,0.9876955532772527,safe,0.0,False,False
1755016136,3,0.1,428.40000000000003,423.78018069454765,0.9892161080638366,safe,0.0,False,False
1755016127,3,0.2,156.2,149.265032788984,0.9556020024902946,safe,0.0,False,False
1755016128,3,0.2,488.4,470.269794186147,0.9628783664745025,safe,0.0,False,False
1755016129,3,0.2,26.400000000000002,24.14436997523393,0.9145594687588608,safe,0.0,False,False
1755016130,3,0.2,40.3,35.772098607864905,0.8876451267460275,safe,0.0,False,False
1755016131,3,0.2,233.20000000000002,229.69729236272087,0.9849798128761614,safe,0.0,False,False
1755016132,3,0.2,123.2,117.20805983068266,0.9513641220022943,safe,0.0,False,False
1755016133,3,0.2,828.9,804.545006087108,0.9706176934335964,safe,0.0,False,False
1755016134,3,0.2,2246.2,2150.9819255329726,0.9576092625469561,safe,0.0,False,False
1755016135,3,0.2,2288.0,2275.1880364723256,0.9944003655910514,safe,0.0,False,False
1755016136,3,0.2,448.79999999999995,444.9911849157288,0.9915133353737274,safe,0.0,False,False
1755016127,3,0.3,163.3,146.49628892815647,0.8970991361185332,safe,0.0,False,False
1755016128,3,0.3,510.6,492.4729924651547,0.9644986143070009,safe,0.0,False,False
1755016129,3,0.3,27.599999999999998,25.1074513999703,0.9096902681148661,safe,0.0,False,False
1755016130,3,0.3,41.099999999999994,36.83899914756137,0.8963260133226612,safe,0.0,False,False
1755016131,3,0.3,243.79999999999998,239.31379557872788,0.9815988333828052,safe,0.0,False,False
1755016132,3,0.3,128.8,121.24229147332397,0.9413221387680432,safe,0.0,False,False
1755016133,3,0.3,893.9,858.4335435944631,0.9603239104983367,safe,0.0,False,False
1755016134,3,0.3,2348.3,2249.881430807568,0.958089439512655,safe,0.0,False,False
1755016135,3,0.3,2392.0,2356.3232313767367,0.9850849629501407,safe,0.0,False,False
1755016136,3,0.3,469.20000000000005,463.5462386483705,0.9879502102480189,safe,0.0,False,False
1755016127,3,0.4,170.4,152.7599135577869,0.8964783659494535,safe,0.0,False,False
1755016128,3,0.4,532.8,511.92513698559014,0.9608204523002819,safe,0.0,False,False
1755016129,3,0.4,28.799999999999997,26.194849358699685,0.9095433805104058,safe,0.0,False,False
1755016130,3,0.4,43.7,42.756647594305605,0.9784129884280458,safe,0.0,,True
1755016131,3,0.4,254.39999999999998,250.81180260590918,0.9858954504949261,safe,0.0,False,False
1755016132,3,0.4,134.4,125.73114744495108,0.9354996089654097,safe,0.0,False,False
1755016133,3,0.4,915.3,862.722741486119,0.9425573489414608,safe,0.0,False,False
1755016134,3,0.4,2450.4,2328.1962168833293,0.950129047046739,safe,0.0,False,False
1755016135,3,0.4,2496.0,2441.2360756382986,0.9780593251756005,safe,0.0,False,False
1755016136,3,0.4,489.59999999999997,478.69349924377457,0.9777236504162063,safe,0.0,False,False
1755016127,3,0.5,177.5,165.0612466351422,0.9299225162543222,safe,0.2,,True
1755016128,3,0.5,555.0,531.2799339684316,0.9572611422854623,safe,0.2,False,False
1755016129,3,0.5,30.0,26.628159614598474,0.8876053204866158,safe,0.2,False,False
1755016130,3,0.5,0,42.850762114875806,,,0.2,False,False
1755016131,3,0.5,265.0,253.92787387196586,0.9582183919696825,safe,0.2,False,False
1755016132,3,0.5,140.0,128.06149148445942,0.9147249391747102,safe,0.2,False,False
1755016133,3,0.5,0,953.0773148468434,,,0.2,False,False
1755016134,3,0.5,2552.5,2440.1862235453395,0.9559985204878901,safe,0.2,False,False
1755016135,3,0.5,2600.0,2548.1094833652896,0.9800421089866499,safe,0.2,False,False
1755016136,3,0.5,510.0,502.51087878986436,0.9853154486075771,safe,0.2,False,False
1755016127,5,0,2446,2044.0,0.8356500408830744,safe,0.0,False,False
1755016128,5,0,134,125.0,0.9328358208955224,safe,0.0,False,False
1755016129,5,0,3897,3687.0,0.9461123941493457,safe,0.0,False,False
1755016130,5,0,456,447.0,0.9802631578947368,safe,0.0,False,False
1755016131,5,0,2615,2117.0,0.8095602294455067,safe,0.0,False,False
1755016132,5,0,670,655.0,0.9776119402985075,safe,0.0,False,False
1755016133,5,0,258,242.0,0.937984496124031,safe,0.0,False,False
1755016134,5,0,2865,2122.0,0.7406631762652705,safe,0.0,False,False
1755016135,5,0,474,417.0,0.879746835443038,safe,0.0,False,False
1755016136,5,0,2064,2052.0,0.9941860465116279,safe,0.0,False,False
1755016127,5,0.02,2470.46,2056.4074449096847,0.8323985998193392,safe,0.0,False,False
1755016128,5,0.02,135.34,125.15659911247167,0.9247569019689055,safe,0.0,False,False
1755016129,5,0.02,3919.4,3905.5181376499168,0.9964581664667849,safe,0.0,False,False
1755016130,5,0.02,460.56,448.0084040102811,0.9727470992059256,safe,0.0,False,False
1755016131,5,0.02,2642.9,2553.591601756628,0.9662081810725445,safe,0.0,False,False
1755016132,5,0.02,676.4,655.9721866171767,0.9697992114387592,safe,0.0,False,False
1755016133,5,0.02,259.05999999999995,257.01381805984965,0.9921015133940002,safe,0.0,False,False
1755016134,5,0.02,2891.2000000000003,2742.007752327081,0.9483978114025597,safe,0.0,False,False
1755016135,5,0.02,477.1,448.053778713254,0.9391192175922323,safe,0.0,False,False
1755016136,5,0.02,2084.6400000000003,2071.941776511536,0.9939086732057024,safe,0.0,False,False
1755016127,5,0.05,2507.1499999999996,2084.499336354573,0.8314218679993512,safe,0.0,False,False
1755016128,5,0.05,137.35000000000002,125.49011238899038,0.9136520741826747,safe,0.0,False,False
1755016129,5,0.05,3953.0,3927.352059386729,0.9935117782410141,safe,0.0,False,False
1755016130,5,0.05,467.4,448.0050082083326,0.9585045105013534,safe,0.0,False,False
1755016131,5,0.05,2681.75,2581.104249616418,0.9624701219787147,safe,0.0,False,False
1755016132,5,0.05,686.0,657.2733052976437,0.9581243517458362,safe,0.0,False,False
1755016133,5,0.05,260.65,258.9928505919348,0.99364224282346,safe,0.0,False,False
1755016134,5,0.05,2930.5,2770.96103386677,0.9455591311608155,safe,0.0,False,False
1755016135,5,0.05,481.75,449.01596916956794,0.9320518301392173,safe,0.0,False,False
1755016136,5,0.05,2115.6000000000004,2091.6462566432892,0.9886775650611122,safe,0.0,False,False
1755016127,5,0.1,2568.3,2128.3519119181346,0.8287006626632927,safe,0.0,False,False
1755016128,5,0.1,140.70000000000002,135.8648967475565,0.9656353713401312,safe,0.0,False,False
1755016129,5,0.1,4009.0,3961.3773611963916,0.9881210678963311,safe,0.0,False,False
1755016130,5,0.1,478.8,468.1934566111304,0.9778476537408738,safe,0.0,False,False
1755016131,5,0.1,2747.5,2600.2735911499567,0.9464144098816949,safe,0.0,False,False
1755016132,5,0.1,702.0,659.1625264265895,0.9389779578726346,safe,0.0,False,False
1755016133,5,0.1,263.29999999999995,261.036489524259,0.9914033024088836,safe,0.0,False,False
1755016134,5,0.1,2996.0,2820.9820049199334,0.9415827786782154,safe,0.0,False,False
1755016135,5,0.1,489.5,452.6069251609947,0.9246311034953927,safe,0.0,False,False
1755016136,5,0.1,2167.2,2150.263565613306,0.9921851077949918,safe,0.0,False,False
1755016127,5,0.2,2690.6000000000004,2218.010135137675,0.8243552126431558,safe,0.0,False,False
1755016128,5,0.2,147.39999999999998,136.75408855781643,0.9277753633501794,safe,0.0,False,False
1755016129,5,0.2,4121.0,4010.388512129517,0.9731590662774853,safe,0.0,False,False
1755016130,5,0.2,501.6,491.1111030300344,0.9790891208732744,safe,0.0,False,False
