seeds,num_tasks,final_e2e_max,ic,R,exceed,false_percentage,run_time_our,run_time_G
1755022037,3,1389.466495646584,1373.7935736354762,0.9887201871652079,safe,0.109,4.390196409076452e-05,0.0010210160398855805
1755022038,3,332.7376054495711,313.3215102691561,0.9416474276955218,safe,0.109,5.515798693522811e-05,0.0013707770267501473
1755022039,3,323.6577562977325,318.65775629773105,0.9845515829523271,safe,0.109,1.917703775689006e-05,0.00019792496459558606
1755022040,3,308.38781746212084,301.8691064061485,0.9788619696146945,safe,0.109,2.5950954295694828e-05,0.0014949580072425306
1755022041,3,0,134.1458399521161,,,0.109,1.584802521392703e-05,3.650900907814503e-05
1755022042,3,316.4901020230431,264.33569919188903,0.8352100034162939,safe,0.109,2.9333983547985554e-05,0.0002750679850578308
1755022043,3,0,1491.2729019092797,,,0.109,2.7345027774572372e-05,0.00012880796566605568
1755022044,3,149.04365858060768,144.828501543213,0.9717186421915766,safe,0.109,2.8412032406777143e-05,0.0004646659945137799
1755022045,3,172.71448699033522,157.0720964975113,0.9094320878033859,safe,0.109,3.124296199530363e-05,8.692900883033872e-05
1755022046,3,242.52512171865547,216.78357941715873,0.8938603056084287,safe,0.109,4.245201125741005e-05,0.00018482800805941224
1755022047,3,95.08575197544647,88.331674336835,0.9289685626048837,safe,0.109,3.785901935771108e-05,0.00031667499570176005
1755022048,3,197.12723901808621,167.7043712164595,0.8507417445291403,safe,0.109,4.545401316136122e-05,0.0012828470207750797
1755022049,3,2355.8589150187845,2354.659128478995,0.9994907222448082,safe,0.109,5.291099660098553e-05,0.013831949967425317
1755022050,3,338.90706076467836,331.3106681329896,0.9775856170876198,safe,0.109,3.872899105772376e-05,0.0005600779550150037
1755022051,3,27.760398613296278,21.760398613296257,0.783864775013489,safe,0.109,4.321901360526681e-05,0.00018782098777592182
1755022052,3,1313.1661566055534,1306.8563834754984,0.9951949925770511,safe,0.109,5.1924027502536774e-05,0.07069776899879798
1755022053,3,0,320.6598870343824,,,0.109,3.34479846060276e-05,5.618599243462086e-05
